Timestamp,Service_Title,Service_Description,Word_Count,Label,Numerical_Label,Statistics,Statistics
,,"Windy until morning, starting again in the evening. Detailed weather reports can be requested through the wind information service along with graph-based models ideal for scientific drones.",27,Weather,3,,
,,"Rain (with a chance of 1–3 in. of snow) in the morning and afternoon. Temperatures are near freezing during this time, please use this service for station remapping",28,Weather,3,,
,,Possible light rain overnight and in the morning. Meteorlogical reports are automatically annotated by the weather interpretation service. Necessary weather data is relayed to drones operating during harsh weather times.,30,Weather,3,,
,,"Rain (with a chance of 1–3 in. of snow) until night, starting again in the afternoon. Drones relying on weather services have had modifications automatically done to their flight paths",30,Weather,3,,
,,Light rain (with a chance of 1–2 in. of snow) overnight and in the morning. Smaller drones are restricted from snowy areas. De-Icing services are strongly recommended for certain vertiports and airports,32,Weather,3,,
,,"center weather advisories (CWA), airmen’s meteorological information (AIRMET/WA) and any other weather such as isolated thunderstorms that are rapidly developing and increasing in intensity, or low ceilings and visibilities that are becoming widespread ",33,Weather,3,,
,,"AIRMETs cover moderate icing, moderate turbulence, sustained winds of 30 knots or more at the surface, widespread areas of ceilings less than 1,000 feet and/or visibility less than 3 miles, and extensive mountain obscurement.",34,Weather,3,,
,,"Such weather forecasts and warnings are produced to help safeguard the lives and property of American citizens from the dangers of severe weather, as well as to protect the national economy from weather-related disruptions",34,Weather,3,,
,,"In each country the national weather bureau strongly affects almost every citizen’s life, both through its public weather services and through its specialized services to aviation, space operations, agriculture, maritime operations, and other weather-sensitive activities.",35,Weather,3,,
,,Possible light rain (with a chance of 1–2 in. of snow) throughout the day. Lighter drones have flight restrictions in place during harsher weather events throughout the day. Restrictions are relayed automatically through another service,35,Weather,3,,
